Drug1_ID,Drug2_ID,Y,Neg samples
DB00482,DB00363,0,DB01143$t
DB01067,DB01097,0,DB00754$t
DB04855,DB13952,0,DB00357$h
DB00951,DB01259,0,DB00494$h
DB01026,DB00422,0,DB01068$h
DB00215,DB00829,0,DB00136$t
DB00201,DB00499,0,DB01064$t
DB01050,DB00622,0,DB01253$h
DB04920,DB08893,0,DB00754$t
DB00482,DB00199,0,DB00266$h
DB00343,DB01039,0,DB01234$t
DB01012,DB00502,0,DB00993$t
DB13874,DB00678,0,DB00973$h
DB05541,DB00736,0,DB12010$h
DB00748,DB00997,0,DB00927$h
DB01196,DB01149,0,DB01002$h
DB13955,DB00745,0,DB04946$h
DB00496,DB01075,0,DB04908$t
DB00972,DB01211,0,DB01142$t
DB01118,DB00690,0,DB01127$t
DB00757,DB09198,0,DB01143$h
DB00731,DB00622,0,DB00290$t
DB00712,DB01029,0,DB08815$h
DB00482,DB06595,0,DB00745$t
DB00176,DB06738,0,DB04794$t
DB05219,DB00869,0,DB00593$h
DB00188,DB00772,0,DB09031$h
DB01156,DB08868,0,DB00515$h
DB00907,DB01175,0,DB09230$h
DB00477,DB01012,0,DB08865$t
DB00363,DB00843,0,DB12010$h
DB05219,DB01544,0,DB00544$h
DB00568,DB00379,0,DB00346$t
DB00283,DB01018,0,DB00945$h
DB00477,DB00257,0,DB05812$t
DB00289,DB04835,0,DB00588$h
DB00188,DB00297,0,DB00593$h
DB01211,DB00898,0,DB01012$t
DB01628,DB01167,0,DB03756$t
DB00458,DB00933,0,DB00956$t
DB00865,DB00758,0,DB06605$t
DB00736,DB00927,0,DB12001$t
DB00476,DB00332,0,DB00240$h
DB00482,DB05219,0,DB09078$t
DB00496,DB00757,0,DB01396$h
DB00501,DB00455,0,DB01216$t
DB00869,DB01167,0,DB13874$t
DB00283,DB00628,0,DB04817$t
DB01429,DB00458,0,DB01222$t
DB00257,DB06700,0,DB00640$t
DB00921,DB00270,0,DB00915$t
DB00343,DB06148,0,DB00619$t
DB00257,DB00228,0,DB00903$h
DB00207,DB00851,0,DB05541$t
DB00822,DB00227,0,DB00637$t
DB00283,DB00655,0,DB01029$t
DB13954,DB00678,0,DB00150$h
DB01274,DB00544,0,DB05039$t
DB01156,DB01233,0,DB00788$h
DB06016,DB00476,0,DB01169$h
DB00402,DB01241,0,DB09116$t
DB01156,DB00731,0,DB13874$h
DB01221,DB09198,0,DB09167$h
DB00568,DB09198,0,DB09285$t
DB01611,DB04861,0,DB01248$h
DB00969,DB05219,0,DB01223$t
DB00835,DB09039,0,DB01135$h
DB08865,DB00762,0,DB00544$t
DB00673,DB06413,0,DB00411$h
DB00608,DB00836,0,DB00969$h
DB00586,DB00270,0,DB00289$t
DB00343,DB09198,0,DB01012$t
DB00502,DB00598,0,DB09195$h
DB08868,DB00227,0,DB00514$t
DB00227,DB00814,0,DB06605$h
DB00188,DB00318,0,DB00813$t
DB08865,DB00808,0,DB06410$t
DB00951,DB00731,0,DB05381$h
DB00458,DB00745,0,DB08897$t
DB00907,DB00343,0,DB00233$t
DB00257,DB01028,0,DB00158$h
DB00321,DB01241,0,DB00696$t
DB00199,DB00602,0,DB00674$h
DB05812,DB00328,0,DB00956$t
DB00207,DB04871,0,DB00523$t
DB00363,DB06701,0,DB00353$t
DB01118,DB01221,0,DB01259$t
DB00477,DB00270,0,DB00947$t
DB08865,DB00836,0,DB01211$t
DB00482,DB00544,0,DB00170$t
DB00169,DB05351,0,DB00700$t
DB03128,DB01151,0,DB01076$t
DB00575,DB00257,0,DB01611$t
DB08907,DB00091,0,DB08827$h
DB00865,DB01167,0,DB00467$h
DB00773,DB00619,0,DB01118$t
DB00199,DB00690,0,DB01194$h
DB00924,DB08893,0,DB01355$h
DB12483,DB01149,0,DB00979$h
DB00472,DB01107,0,DB00764$t
DB00176,DB01227,0,DB00321$t
DB00289,DB01023,0,DB01068$h
DB01026,DB00367,0,DB01576$t
DB01558,DB04855,0,DB00448$t
DB00283,DB00496,0,DB08827$t
DB00843,DB00502,0,DB00591$t
DB00637,DB00343,0,DB00370$t
DB00501,DB01151,0,DB00180$h
DB00343,DB00370,0,DB09214$t
DB01355,DB01171,0,DB00204$t
DB00195,DB01175,0,DB01351$t
DB00356,DB00907,0,DB01110$h
DB01240,DB01029,0,DB00804$t
DB06216,DB00619,0,DB00297$t
DB00289,DB08875,0,DB00280$t
DB01156,DB01107,0,DB00153$h
DB00270,DB00688,0,DB09049$t
DB00637,DB00608,0,DB04908$h
DB12001,DB00227,0,DB01380$h
DB01559,DB00951,0,DB00318$t
DB01159,DB00951,0,DB01364$t
DB00502,DB00622,0,DB04835$h
DB01118,DB11817,0,DB00439$t
DB01075,DB00317,0,DB01118$t
DB00343,DB00889,0,DB00484$h
DB00363,DB00254,0,DB00945$t
DB01118,DB00451,0,DB06774$h
DB00283,DB04574,0,DB01393$h
DB00496,DB01071,0,DB00845$t
DB00289,DB00586,0,DB00280$h
DB01118,DB06725,0,DB01006$h
DB00215,DB05351,0,DB00915$t
DB09039,DB00317,0,DB01067$t
DB01012,DB00283,0,DB04817$t
DB00472,DB09198,0,DB00608$t
DB01026,DB01009,0,DB00318$t
DB00546,DB04855,0,DB05381$t
DB00257,DB00724,0,DB01043$h
DB00972,DB00622,0,DB00764$t
DB00414,DB00446,0,DB01159$h
DB00254,DB00783,0,DB00700$t
DB01240,DB00176,0,DB00612$t
DB00283,DB06292,0,DB00115$t
DB12267,DB00283,0,DB00963$t
DB00289,DB01254,0,DB00764$h
DB00608,DB09167,0,DB01234$h
DB00758,DB01028,0,DB11560$h
DB00502,DB01028,0,DB00865$h
DB00091,DB00343,0,DB09119$h
DB04840,DB09167,0,DB05812$h
DB00254,DB05381,0,DB06616$t
DB00289,DB01544,0,DB00917$h
DB00736,DB00371,0,DB00470$t
DB01167,DB01006,0,DB00947$t
DB00343,DB09166,0,DB00215$h
DB00321,DB00379,0,DB01219$t
DB01097,DB00916,0,DB04920$h
DB00613,DB00521,0,DB09049$h
DB00176,DB06282,0,DB04845$h
DB13874,DB04871,0,DB05541$h
DB00322,DB01283,0,DB04871$t
DB00451,DB01149,0,DB00521$t
DB09555,DB04855,0,DB01159$t
DB01242,DB01576,0,DB00673$t
DB00751,DB01403,0,DB00402$t
DB01128,DB00343,0,DB00603$t
DB00169,DB00749,0,DB00502$h
DB00521,DB00622,0,DB00773$h
DB00918,DB00176,0,DB00973$h
DB00283,DB01215,0,DB12364$h
DB00254,DB00528,0,DB00917$t
DB08865,DB01067,0,DB00969$t
DB00748,DB01171,0,DB00917$h
DB01156,DB00482,0,DB00381$h
DB00201,DB01211,0,DB00437$h
DB00575,DB00281,0,DB01024$h
DB06736,DB01097,0,DB00542$h
DB00501,DB00328,0,DB02300$t
DB00091,DB01215,0,DB01244$t
DB00590,DB06595,0,DB00411$h
DB00482,DB00589,0,DB09048$h
DB00257,DB01167,0,DB00568$t
DB13874,DB00176,0,DB00849$t
DB13954,DB01097,0,DB00924$t
DB01558,DB00745,0,DB01135$h
DB05541,DB01029,0,DB00866$t
DB01142,DB00199,0,DB00255$h
DB01156,DB00283,0,DB00764$t
DB00283,DB00390,0,DB06413$t
DB04855,DB00476,0,DB00514$t
DB00257,DB00783,0,DB06738$h
DB00289,DB01215,0,DB00353$t
DB00363,DB00836,0,DB01076$h
DB00712,DB00678,0,DB00179$t
DB00091,DB00762,0,DB01149$h
DB09039,DB00623,0,DB01144$t
DB00477,DB01206,0,DB00903$h
DB00207,DB00694,0,DB01137$h
DB01159,DB00458,0,DB00394$h
DB00543,DB00264,0,DB01248$h
DB09039,DB00332,0,DB00773$h
DB01156,DB00317,0,DB04574$h
DB00321,DB00257,0,DB01170$h
DB00568,DB08865,0,DB01400$h
DB01018,DB00622,0,DB00470$h
DB00637,DB08865,0,DB06237$h
DB01418,DB01095,0,DB00841$h
DB08865,DB00448,0,DB04839$h
DB00185,DB04871,0,DB01327$h
DB00283,DB00530,0,DB00544$h
DB06626,DB00446,0,DB00683$t
DB06772,DB05219,0,DB00035$h
DB00254,DB00455,0,DB08897$t
DB00188,DB13955,0,DB00997$t
DB00343,DB00530,0,DB00563$h
DB01197,DB00907,0,DB01222$t
DB00283,DB01067,0,DB00543$h
DB00544,DB09198,0,DB01117$h
DB00395,DB00446,0,DB00836$t
DB06700,DB01167,0,DB00784$t
DB00320,DB00814,0,DB00804$t
DB00987,DB04855,0,DB00949$h
DB00501,DB09048,0,DB00784$t
DB00363,DB00924,0,DB01235$h
DB00612,DB01403,0,DB00486$h
DB05812,DB06725,0,DB06774$h
DB00091,DB01221,0,DB00998$t
DB01240,DB01097,0,DB08912$t
DB01242,DB09053,0,DB11817$h
DB00169,DB00674,0,DB00227$h
DB13956,DB00379,0,DB00289$t
DB13954,DB00281,0,DB00952$t
DB00530,DB04871,0,DB00400$t
DB01197,DB01403,0,DB00956$t
DB01075,DB01466,0,DB06777$h
DB06789,DB01149,0,DB01400$h
DB01544,DB00678,0,DB00845$h
DB04855,DB00448,0,DB00332$h
DB00748,DB00283,0,DB09230$h
DB00501,DB01075,0,DB01241$h
DB01012,DB01175,0,DB00499$h
DB00188,DB01215,0,DB09214$t
DB00289,DB14011,0,DB00134$t
DB00199,DB08868,0,DB00486$h
DB00320,DB13956,0,DB00322$h
DB12161,DB09039,0,DB01228$h
DB00608,DB00254,0,DB00915$t
DB00363,DB00907,0,DB12010$h
DB00091,DB06282,0,DB00470$h
DB09119,DB00472,0,DB00876$t
DB01177,DB08893,0,DB00122$h
DB00176,DB01050,0,DB00215$t
DB00262,DB00281,0,DB00501$t
DB00990,DB00619,0,DB00674$t
DB00327,DB06595,0,DB00546$t
DB00283,DB00694,0,DB00146$t
DB00215,DB00170,0,DB01558$t
DB00216,DB09039,0,DB00402$h
DB01075,DB01071,0,DB00437$h
DB04846,DB01167,0,DB08899$h
DB00215,DB00328,0,DB00179$h
DB01426,DB00215,0,DB00613$t
DB00865,DB00997,0,DB00648$t
DB00321,DB01167,0,DB00233$t
DB00257,DB00788,0,DB01195$h
DB00245,DB00257,0,DB00294$t
DB09026,DB01211,0,DB00482$t
DB00749,DB06595,0,DB12267$h
DB01159,DB00227,0,DB00227$h
DB01039,DB01026,0,DB00477$t
DB04920,DB00907,0,DB06710$h
DB13954,DB01023,0,DB00959$t
DB01101,DB06738,0,DB00814$h
DB00307,DB00169,0,DB01020$t
DB01393,DB04855,0,DB06210$h
DB00865,DB01026,0,DB01351$t
DB00643,DB01149,0,DB01254$h
DB09167,DB00328,0,DB08906$t
DB09167,DB01228,0,DB00720$h
DB00531,DB00951,0,DB11828$h
DB00835,DB00446,0,DB00822$t
DB00201,DB04841,0,DB00546$t
DB00543,DB00283,0,DB01628$h
DB06701,DB00472,0,DB08820$h
DB01274,DB00257,0,DB00461$t
DB00182,DB00501,0,DB01094$h
DB00501,DB00736,0,DB09049$t
DB00619,DB00332,0,DB01320$h
DB09061,DB05219,0,DB01039$h
DB13874,DB00736,0,DB01143$t
DB00343,DB00655,0,DB00822$h
DB01211,DB09555,0,DB00574$t
DB00356,DB08893,0,DB00392$h
DB00997,DB00379,0,DB06403$h
DB00758,DB00254,0,DB00773$t
DB00501,DB01283,0,DB00584$h
DB00297,DB00951,0,DB00491$t
DB00227,DB06595,0,DB00035$h
DB00694,DB09167,0,DB00327$t
DB01435,DB00472,0,DB08899$h
DB01026,DB01149,0,DB01357$h
DB00381,DB00343,0,DB00822$t
DB01274,DB04871,0,DB01064$h
DB09223,DB00270,0,DB09280$t
DB00216,DB00678,0,DB01135$t
DB00655,DB00281,0,DB00648$h
DB00546,DB00254,0,DB08932$t
DB01012,DB00843,0,DB01107$h
DB01166,DB00379,0,DB00802$t
DB00619,DB06282,0,DB00629$h
DB00297,DB00333,0,DB01095$t
DB00182,DB01075,0,DB01033$t
DB04855,DB08932,0,DB01122$t
DB00188,DB00458,0,DB08899$t
DB00568,DB06595,0,DB00950$t
DB01095,DB01221,0,DB00186$h
DB09039,DB00295,0,DB06616$h
DB01029,DB01171,0,DB00199$t
DB00564,DB01406,0,DB01023$t
DB00283,DB01355,0,DB00568$h
DB00951,DB06738,0,DB13874$h
DB05541,DB05219,0,DB00332$h
DB06413,DB00590,0,DB00422$h
DB00289,DB00584,0,DB12161$h
DB00215,DB05246,0,DB01558$t
DB01151,DB00295,0,DB13139$t
DB00283,DB13874,0,DB01240$h
DB01393,DB00254,0,DB01395$h
DB01259,DB08918,0,DB13956$t
DB01240,DB00227,0,DB01200$t
DB00843,DB06595,0,DB00514$t
DB00176,DB01259,0,DB06777$h
DB00608,DB06148,0,DB00278$t
DB09123,DB00254,0,DB08804$t
DB01211,DB01023,0,DB09282$t
DB00866,DB00289,0,DB01176$h
DB00289,DB00317,0,DB00704$h
DB01101,DB01159,0,DB00261$t
DB00544,DB00712,0,DB00150$h
DB01244,DB00283,0,DB00977$h
DB06777,DB04855,0,DB00973$t
DB00153,DB00227,0,DB01418$t
DB00254,DB00731,0,DB00586$t
DB00257,DB00647,0,DB00467$t
DB00836,DB04871,0,DB00130$h
DB05812,DB01240,0,DB00903$h
DB00343,DB01020,0,DB00216$t
DB08875,DB00270,0,DB04871$t
DB01095,DB04871,0,DB01393$t
DB04855,DB00836,0,DB01351$t
DB00907,DB08868,0,DB00176$h
DB00546,DB00622,0,DB01014$h
DB00482,DB06210,0,DB00640$h
DB00316,DB00343,0,DB00280$h
DB00501,DB00575,0,DB00363$t
DB09167,DB00458,0,DB06595$t
DB01429,DB09167,0,DB00180$h
DB00254,DB00655,0,DB01400$h
DB04855,DB00683,0,DB09049$t
DB09167,DB01181,0,DB00182$t
DB00182,DB00907,0,DB00695$t
DB00182,DB00248,0,DB00169$h
DB06736,DB01029,0,DB00564$t
DB00201,DB00254,0,DB00623$t
DB01167,DB00358,0,DB06774$h
DB01118,DB00741,0,DB09128$h
DB01097,DB06725,0,DB09229$h
DB00575,DB04855,0,DB06789$h
DB00254,DB01167,0,DB00392$h
DB09123,DB00320,0,DB00619$h
DB08865,DB04574,0,DB00568$t
DB00546,DB00343,0,DB05351$t
DB00543,DB00169,0,DB09039$h
DB00568,DB00333,0,DB00502$h
DB01184,DB06595,0,DB00604$t
DB01118,DB12483,0,DB01252$t
DB00998,DB09198,0,DB01223$t
DB00612,DB00907,0,DB06403$t
DB06016,DB00608,0,DB00266$h
DB00346,DB00176,0,DB13952$t
DB00195,DB00472,0,DB00445$h
DB01211,DB13955,0,DB00461$t
DB12483,DB08865,0,DB01259$h
DB00546,DB01167,0,DB09462$t
DB00843,DB00678,0,DB00882$h
DB00170,DB00379,0,DB00584$h
DB01012,DB01577,0,DB01612$t
DB00188,DB09198,0,DB00278$t
DB05351,DB00320,0,DB09280$t
DB01012,DB00619,0,DB04835$t
DB04841,DB01241,0,DB01235$h
DB01559,DB00091,0,DB00379$t
DB00257,DB08868,0,DB09462$t
DB00356,DB00343,0,DB01171$h
DB00501,DB00370,0,DB06800$h
DB00322,DB01016,0,DB00146$t
DB00501,DB00829,0,DB00471$h
DB00836,DB01149,0,DB00436$t
DB00907,DB01026,0,DB00772$h
DB00153,DB00199,0,DB01193$h
DB05541,DB00951,0,DB01194$h
DB01559,DB08865,0,DB00949$t
DB09167,DB00678,0,DB08865$t
DB05351,DB01241,0,DB01215$t
DB00169,DB00295,0,DB01400$t
DB00257,DB00367,0,DB00988$h
DB01101,DB00448,0,DB00763$t
DB09167,DB00455,0,DB00956$h
DB00802,DB00320,0,DB00459$t
DB00188,DB00849,0,DB00988$h
DB00482,DB00933,0,DB01248$t
DB00320,DB01355,0,DB06403$h
DB00254,DB14011,0,DB00544$t
DB01012,DB00934,0,DB00745$t
DB00176,DB01002,0,DB04839$t
DB12161,DB00379,0,DB11181$h
DB01159,DB01097,0,DB01065$t
DB01429,DB00215,0,DB00796$t
DB04871,DB00933,0,DB01395$h
DB04846,DB01149,0,DB06725$h
DB00482,DB01095,0,DB00414$h
DB13955,DB01167,0,DB00997$h
DB01242,DB13874,0,DB13954$h
DB01435,DB00446,0,DB00564$h
DB01175,DB00176,0,DB06210$t
DB00907,DB00199,0,DB00696$h
DB00590,DB01171,0,DB00959$t
DB00865,DB00270,0,DB09166$t
DB00865,DB01149,0,DB00866$h
DB09119,DB13954,0,DB00180$h
DB00307,DB01097,0,DB01558$t
DB00501,DB01028,0,DB11828$t
DB00917,DB00281,0,DB00604$t
DB00531,DB08893,0,DB08882$t
DB00521,DB08893,0,DB06216$t
DB00185,DB01403,0,DB01437$h
DB00289,DB09262,0,DB00563$t
DB00758,DB00458,0,DB00673$h
DB00257,DB01241,0,DB09026$h
DB01244,DB00215,0,DB00248$h
DB08875,DB00169,0,DB00542$h
DB00496,DB00530,0,DB11148$h
DB01181,DB00745,0,DB01014$h
DB01075,DB09048,0,DB01166$h
DB01195,DB00458,0,DB11638$h
DB00619,DB01171,0,DB11817$h
DB09039,DB01235,0,DB01559$h
DB00257,DB00458,0,DB08804$h
DB01211,DB00745,0,DB00952$h
DB00476,DB00956,0,DB09049$t
DB01559,DB09119,0,DB00783$t
DB00254,DB00530,0,DB00501$t
DB00199,DB00883,0,DB04908$h
DB06605,DB00215,0,DB09262$t
DB01012,DB01576,0,DB00482$t
DB00169,DB14011,0,DB00594$t
DB00227,DB06710,0,DB00294$t
DB00254,DB04835,0,DB00969$h
DB00201,DB01101,0,DB08820$t
DB00363,DB06148,0,DB00324$t
DB04840,DB00264,0,DB01400$h
DB00773,DB01149,0,DB09235$t
DB00543,DB06595,0,DB00968$h
DB00678,DB00333,0,DB01558$h
DB08865,DB05351,0,DB01612$t
DB01156,DB01211,0,DB06710$h
DB00482,DB00674,0,DB09195$t
DB06605,DB00169,0,DB00379$h
DB00972,DB00496,0,DB00589$h
DB01211,DB00333,0,DB01097$t
DB00836,DB00227,0,DB09280$h
DB00199,DB09262,0,DB04861$t
DB00270,DB01149,0,DB00394$h
DB00176,DB04871,0,DB00814$h
DB06595,DB00295,0,DB00484$h
DB00612,DB01211,0,DB01242$h
DB00496,DB00254,0,DB00640$h
DB00169,DB00568,0,DB00367$t
DB00586,DB00472,0,DB09282$h
DB00199,DB00773,0,DB01176$h
DB01216,DB00227,0,DB06777$t
DB09167,DB01240,0,DB00979$t
DB00289,DB06700,0,DB00907$h
DB00182,DB00482,0,DB13952$t
DB01211,DB01159,0,DB00333$h
DB06292,DB00264,0,DB00623$t
DB01023,DB01183,0,DB08827$h
DB05039,DB01167,0,DB00924$t
DB01234,DB01026,0,DB01149$h
DB00201,DB00333,0,DB00889$t
DB00949,DB00270,0,DB01211$t
DB00320,DB00783,0,DB00694$t
DB00199,DB00588,0,DB00590$t
DB00758,DB00379,0,DB00594$t
DB01156,DB01191,0,DB01394$t
DB00346,DB00619,0,DB00443$h
DB09198,DB00784,0,DB11633$t
DB00514,DB04855,0,DB05381$h
DB01120,DB00622,0,DB00741$h
DB06016,DB04871,0,DB00443$h
DB01211,DB01167,0,DB09061$t
DB09039,DB08918,0,DB08932$h
DB00518,DB00320,0,DB00952$t
DB00266,DB00622,0,DB00810$h
DB01194,DB08865,0,DB01118$h
DB01136,DB00458,0,DB00598$h
DB00951,DB08932,0,DB00584$h
DB00514,DB01026,0,DB01028$t
DB00843,DB01029,0,DB00757$t
DB01128,DB00283,0,DB00414$h
DB13955,DB01026,0,DB00696$h
DB00283,DB08893,0,DB00395$h
DB06203,DB01156,0,DB08918$h
DB00276,DB01403,0,DB00967$t
DB00612,DB00343,0,DB01136$t
DB00346,DB00283,0,DB01437$h
DB01200,DB01149,0,DB00544$t
DB00575,DB01026,0,DB01046$t
DB06203,DB09039,0,DB01183$t
DB00176,DB11828,0,DB06730$t
DB00257,DB00371,0,DB04855$h
DB00829,DB00199,0,DB04871$h
DB00608,DB00320,0,DB01395$t
DB00264,DB00731,0,DB12483$h
DB00320,DB01126,0,DB13955$h
DB01095,DB08893,0,DB01026$h
DB00482,DB00889,0,DB00813$t
DB00608,DB00956,0,DB00289$t
DB01193,DB00613,0,DB01246$t
DB05812,DB06736,0,DB01110$t
DB01029,DB01283,0,DB00672$t
DB00482,DB00281,0,DB01240$t
DB01151,DB00281,0,DB00557$t
DB05541,DB01241,0,DB06237$t
DB00254,DB00947,0,DB01227$h
DB06777,DB00176,0,DB00153$t
DB00216,DB00264,0,DB01320$h
DB01023,DB01221,0,DB00445$t
DB00316,DB01075,0,DB00270$h
DB00176,DB00333,0,DB00796$h
DB04846,DB00176,0,DB00207$t
DB01241,DB00814,0,DB00796$t
DB01576,DB00176,0,DB00629$h
DB01016,DB01167,0,DB00714$t
DB08918,DB06595,0,DB01410$h
DB01435,DB00207,0,DB00390$h
DB00586,DB01026,0,DB00572$t
DB00956,DB00622,0,DB00575$t
DB01241,DB08932,0,DB00280$t
DB00514,DB06595,0,DB00356$t
DB00283,DB00270,0,DB00753$h
DB00546,DB08865,0,DB09280$t
DB00502,DB01026,0,DB05239$t
DB00521,DB01075,0,DB00849$t
DB06413,DB01181,0,DB00476$t
DB06413,DB13955,0,DB00636$h
DB01184,DB00951,0,DB00808$h
DB01075,DB00422,0,DB01023$t
DB00327,DB00458,0,DB00753$h
DB05812,DB05246,0,DB01233$t
DB00476,DB01466,0,DB14011$h
DB00254,DB00584,0,DB01242$t
DB06605,DB00736,0,DB00978$t
DB00949,DB01167,0,DB14011$t
DB00283,DB04835,0,DB00574$t
DB00257,DB00280,0,DB01011$t
DB01211,DB01628,0,DB04794$t
DB00637,DB00091,0,DB00959$t
DB00176,DB00788,0,DB00950$t
DB00182,DB00951,0,DB01320$h
DB00283,DB00947,0,DB00476$h
DB01118,DB00883,0,DB00262$t
DB00637,DB00333,0,DB00762$t
DB00289,DB01136,0,DB01094$h
DB01355,DB01029,0,DB00389$t
DB00257,DB00623,0,DB00518$t
DB09026,DB01149,0,DB00574$t
DB00169,DB01171,0,DB08899$t
DB00270,DB00367,0,DB00969$h
DB00446,DB00328,0,DB00631$t
DB00972,DB00736,0,DB00439$t
DB00320,DB08932,0,DB00439$t
DB00199,DB01026,0,DB01076$t
DB09167,DB01177,0,DB00357$h
DB01118,DB00951,0,DB00227$h
DB00283,DB13954,0,DB00927$t
DB01558,DB00283,0,DB00668$t
DB09167,DB00544,0,DB06262$t
DB01107,DB06595,0,DB00977$t
DB01118,DB00696,0,DB00714$h
DB00889,DB00458,0,DB00866$t
DB09231,DB00188,0,DB00819$t
DB00257,DB00622,0,DB00996$t
DB13952,DB00544,0,DB06282$t
DB01128,DB00254,0,DB06738$h
DB01012,DB01233,0,DB00262$h
DB13952,DB01095,0,DB09039$t
DB00199,DB00603,0,DB00872$h
DB00518,DB01118,0,DB01114$t
DB00736,DB13952,0,DB00841$t
DB01151,DB00772,0,DB08897$t
DB09119,DB01181,0,DB03756$t
DB01223,DB06595,0,DB01020$h
DB05676,DB00199,0,DB00704$t
DB00283,DB00153,0,DB11691$t
DB01228,DB04871,0,DB00695$h
DB00482,DB00283,0,DB01177$t
DB11817,DB00254,0,DB06695$h
DB05541,DB00758,0,DB06774$t
DB00254,DB00499,0,DB06203$h
DB01274,DB00472,0,DB01068$h
DB08865,DB06700,0,DB00523$h
DB00796,DB00227,0,DB00216$t
DB00215,DB01235,0,DB00978$h
DB00289,DB01142,0,DB01429$t
DB06626,DB00199,0,DB04871$t
DB00169,DB01559,0,DB09123$t
DB00169,DB04841,0,DB00887$h
DB00736,DB01050,0,DB04845$h
DB00612,DB00477,0,DB08899$t
DB00757,DB00322,0,DB00185$h
DB00289,DB04871,0,DB01127$t
DB06016,DB06595,0,DB01161$t
DB04920,DB00264,0,DB14006$t
DB00262,DB00379,0,DB01110$t
DB12483,DB00320,0,DB01028$t
DB08865,DB00367,0,DB00248$t
DB06203,DB00343,0,DB06230$t
DB00446,DB00169,0,DB01176$h
DB03128,DB04871,0,DB00367$h
DB00283,DB00736,0,DB00555$t
DB09167,DB01002,0,DB00572$t
DB01118,DB00924,0,DB00179$h
DB00636,DB00619,0,DB00211$h
DB01026,DB06282,0,DB00591$h
DB00476,DB09198,0,DB00270$t
DB05219,DB00622,0,DB09282$t
DB01177,DB01026,0,DB00851$h
DB00321,DB01259,0,DB00400$t
DB04855,DB00751,0,DB00542$t
DB01211,DB00448,0,DB00559$t
DB01156,DB00568,0,DB01067$h
DB00841,DB00494,0,DB01357$h
DB00851,DB00281,0,DB00591$h
DB00289,DB01628,0,DB00998$t
DB01101,DB00784,0,DB00216$h
DB01026,DB00455,0,DB00875$t
DB00907,DB01466,0,DB00185$h
DB00316,DB09198,0,DB00294$h
DB00608,DB01012,0,DB04794$t
DB00836,DB08893,0,DB00845$t
DB00283,DB00872,0,DB01023$h
DB00482,DB09555,0,DB01012$t
DB00215,DB14011,0,DB01144$t
DB01107,DB00622,0,DB09039$t
DB01426,DB00458,0,DB06800$t
DB01191,DB00951,0,DB00134$t
DB01218,DB01259,0,DB00643$t
DB01023,DB00333,0,DB00486$h
DB00530,DB00622,0,DB00643$h
DB00783,DB00227,0,DB00979$h
DB08865,DB00499,0,DB00371$t
DB00977,DB00227,0,DB00242$t
DB00783,DB01023,0,DB01020$t
DB00988,DB01171,0,DB13874$t
DB00907,DB00458,0,DB09026$h
DB00482,DB00320,0,DB00668$t
DB00346,DB00254,0,DB00502$h
DB00188,DB01050,0,DB06616$h
DB00598,DB08893,0,DB04946$t
DB00289,DB00736,0,DB00515$t
DB00829,DB00176,0,DB01029$h
DB00482,DB00458,0,DB06736$h
DB00169,DB00333,0,DB06772$h
DB00546,DB01241,0,DB00819$h
DB00207,DB00998,0,DB00590$h
DB00590,DB00502,0,DB00950$h
DB00188,DB11828,0,DB01118$t
DB09198,DB01283,0,DB00983$h
DB00318,DB01149,0,DB00436$t
DB00482,DB04920,0,DB01357$t
DB00176,DB00422,0,DB00673$h
DB00907,DB00598,0,DB05039$h
DB00188,DB00472,0,DB00278$t
DB00195,DB06595,0,DB09166$h
DB00195,DB01075,0,DB01238$t
DB09198,DB00170,0,DB00394$h
DB00307,DB00678,0,DB00439$h
DB00195,DB06701,0,DB00993$t
DB00321,DB01026,0,DB00784$t
DB09223,DB00283,0,DB05219$h
DB00176,DB00951,0,DB01612$t
DB04855,DB00367,0,DB05351$t
DB00257,DB00593,0,DB00997$t
DB00814,DB00622,0,DB08918$t
DB00245,DB09039,0,DB00240$h
DB00356,DB01151,0,DB06700$h
DB00379,DB01149,0,DB00703$h
DB03128,DB00608,0,DB00472$h
DB00446,DB01544,0,DB01238$t
DB00318,DB00343,0,DB09053$h
DB00185,DB00363,0,DB00290$h
DB00496,DB04871,0,DB09128$t
DB00215,DB01576,0,DB06237$h
DB01012,DB00199,0,DB08897$t
DB00343,DB00448,0,DB00170$h
DB00501,DB09166,0,DB01122$h
DB01576,DB08893,0,DB00186$t
DB00829,DB09198,0,DB01161$t
DB01242,DB00455,0,DB06695$h
DB00501,DB01233,0,DB00530$h
DB01159,DB09198,0,DB00353$h
DB01544,DB00619,0,DB04840$t
DB00802,DB01149,0,DB00371$h
DB00091,DB00783,0,DB00255$t
DB09167,DB00814,0,DB01016$h
DB00613,DB04861,0,DB01110$h
DB00257,DB00170,0,DB01156$t
DB00201,DB00530,0,DB06292$h
DB00987,DB01149,0,DB01583$h
DB00997,DB06148,0,DB00276$h
DB00199,DB00593,0,DB00972$t
DB04840,DB00176,0,DB01043$h
DB00270,DB01006,0,DB00242$t
DB00176,DB00741,0,DB00841$t
DB01195,DB01026,0,DB09128$h
DB00188,DB13952,0,DB13953$h
DB00091,DB13952,0,DB01320$t
DB01118,DB13955,0,DB00182$h
DB01101,DB00619,0,DB00276$h
DB00169,DB01403,0,DB00872$t
DB01159,DB00333,0,DB00688$h
DB00228,DB00951,0,DB08918$t
DB00321,DB00951,0,DB09195$h
DB00207,DB00254,0,DB01143$h
